channel group,Enggaged session,Engagement sessions per user,Engagement  Rate,Average Engagment time per session,Event per session,Bouns Rate,Event count,DateHour,sessions,Users,hours
Direct,2024042113,32,44,18,33.06818182,0.5625,3.613636364,,159,72.6,
Direct,2024042201,32,39,18,86.87179487,0.5625,5.051282051,,197,79.78,
Direct,2024042508,32,38,22,47.31578947,0.6875,3.947368421,,150,42.1,
Direct,2024042601,32,45,22,96.42222222,0.6875,5.044444444,,227,46.92,
Direct,2024042703,32,37,12,20.43243243,0.375,3.351351351,,124,63.32,
Organic Search,2024041903,32,37,23,31.83783784,0.71875,3.27027027,,121,73.17,
Organic Search,2024041904,32,39,17,23.56410256,0.53125,3.461538462,,135,55.58,
Organic Search,2024042300,32,42,22,15.54761905,0.6875,3.642857143,,153,43.49,
Organic Search,2024042308,32,40,24,40.225,0.75,4.175,,167,44.76,
Organic Social,2024040604,32,45,17,30.31111111,0.53125,4.622222222,,208,61.74,
Organic Social,2024040608,32,40,18,51.325,0.5625,5.375,,215,20.19,
Organic Social,2024041302,32,41,24,40.90243902,0.75,5,,205,57.18,
Organic Social,2024042104,32,37,24,75.21621622,0.75,6.324324324,,234,41.33,
Organic Social,2024042107,32,39,26,87.07692308,0.8125,6.102564103,,238,67.65,
Organic Social,2024042109,32,36,24,90.02777778,0.75,5.222222222,,188,25.58,
Organic Social,2024042206,32,38,16,21,0.5,4.447368421,,169,55.29,
Organic Social,2024042602,32,39,18,58.23076923,0.5625,4.974358974,,194,48.86,
Organic Social,2024042703,32,42,15,18.54761905,0.46875,4.904761905,,206,58.54,
Organic Social,2024042907,32,52,22,40.23076923,0.6875,3.884615385,,202,23.89,
Organic Social,2024043003,32,42,25,59.23809524,0.78125,4.285714286,,180,54.8,
Organic Social,2024050205,32,43,24,73.46511628,0.75,5.581395349,,240,53.69,
Referral,2024040608,32,35,26,44.02857143,0.8125,5.314285714,,186,53.64,
Referral,2024041309,32,37,25,88.7027027,0.78125,7,,259,56.21,
Referral,2024041316,32,40,24,78.5,0.75,5.15,,206,60.59,
Referral,2024041323,32,38,20,75.23684211,0.625,4.421052632,,168,68.3,
Referral,2024042113,32,41,26,90.2195122,0.8125,5.317073171,,218,36.19,
Referral,2024042323,32,32,25,125.25,0.78125,6.4375,,206,69.5,
Referral,2024042809,32,35,24,108.5142857,0.75,6.114285714,,214,49.9,
Referral,2024050202,32,34,24,72.11764706,0.75,6.470588235,,220,24.62,
Referral,2024050302,32,35,23,61.71428571,0.71875,4.885714286,,171,23.51,
Direct,2024040908,31,41,13,27.65853659,0.419354839,3.658536585,,150,40.05,
Direct,2024041001,31,42,11,22.54761905,0.35483871,3.738095238,,157,67.09,
Direct,2024041101,31,42,12,47.71428571,0.387096774,3.30952381,,139,62.46,
Direct,2024041401,31,37,17,17.91891892,0.548387097,3.783783784,,140,67.32,
Direct,2024041508,31,40,16,37.8,0.516129032,4.25,,170,51.04,
Direct,2024041608,31,42,15,34.57142857,0.483870968,3.80952381,,160,46.41,
Direct,2024041701,31,51,17,52.88235294,0.548387097,4.235294118,,216,28.85,
Direct,2024042100,31,48,15,9.75,0.483870968,3.458333333,,166,39.69,
Direct,2024042101,31,41,16,21.95121951,0.516129032,3.731707317,,153,46.04,
Direct,2024042300,31,44,25,73.25,0.806451613,5.159090909,,227,25.32,
Direct,2024042306,31,36,15,18.47222222,0.483870968,3.638888889,,131,33.24,
Direct,2024042405,31,39,8,22.94871795,0.258064516,4.153846154,,162,55.89,
Direct,2024042501,31,38,18,72.23684211,0.580645161,4.368421053,,166,64.14,
Direct,2024042808,31,41,14,9.268292683,0.451612903,3.512195122,,144,79.9,
Direct,2024042908,31,39,25,29.41025641,0.806451613,4.256410256,,166,75.99,
Organic Search,2024040719,31,38,18,49.39473684,0.580645161,3.710526316,,141,58.55,
Organic Search,2024041003,31,38,23,38.39473684,0.741935484,3.736842105,,142,45.27,
Organic Search,2024041201,31,37,23,49.62162162,0.741935484,3.243243243,,120,58.17,
Organic Search,2024041207,31,37,21,19.02702703,0.677419355,3.783783784,,140,67.14,
Organic Search,2024042009,31,33,21,21.03030303,0.677419355,3.909090909,,129,27.1,
Organic Search,2024042608,31,38,22,37.36842105,0.709677419,4.236842105,,161,44.59,
Organic Search,2024043008,31,35,22,29.57142857,0.709677419,3.971428571,,139,70.39,
Organic Social,2024041104,31,41,16,15.46341463,0.516129032,3.341463415,,137,43.03,
Organic Social,2024041503,31,37,22,69.86486486,0.709677419,5.135135135,,190,54.31,
Organic Social,2024041906,31,44,18,22.18181818,0.580645161,3.159090909,,139,55.27,
Organic Social,2024042003,31,40,19,35.375,0.612903226,4.25,,170,31.07,
Organic Social,2024042008,31,44,20,93.29545455,0.64516129,5.022727273,,221,41.73,
Organic Social,2024042903,31,42,22,88.04761905,0.709677419,5.071428571,,213,40.07,
Referral,2024040609,31,35,26,41.42857143,0.838709677,5.457142857,,191,21.57,
Referral,2024041802,31,34,23,197.1176471,0.741935484,5.470588235,,186,21.45,
Referral,2024042000,31,42,21,71.42857143,0.677419355,5.666666667,,238,69.9,
Referral,2024042709,31,36,20,32.58333333,0.64516129,4.722222222,,170,36.38,
Referral,2024042812,31,38,22,75.44736842,0.709677419,4.605263158,,175,51.08,
Referral,2024042923,31,34,25,88.79411765,0.806451613,5.911764706,,201,37.92,
Referral,2024050101,31,35,23,85.17142857,0.741935484,5.342857143,,187,76.44,
Referral,2024050107,31,35,24,46,0.774193548,5.4,,189,35.56,
Direct,2024040601,30,40,18,36.7,0.6,3.7,,148,45.78,
Direct,2024040800,30,38,23,56.5,0.766666667,4.473684211,,170,72.36,
Direct,2024040808,30,40,18,23.8,0.6,3.825,,153,70.52,
Direct,2024041301,30,39,20,58.1025641,0.666666667,4.692307692,,183,31.17,
Direct,2024041306,30,36,14,11.80555556,0.466666667,4.111111111,,148,68.16,
Direct,2024041806,30,36,17,35.77777778,0.566666667,4.472222222,,161,47.49,
Direct,2024042023,30,45,18,23.93333333,0.6,3.177777778,,143,48.98,
Direct,2024042401,30,43,17,41.41860465,0.566666667,3.441860465,,148,28.01,
Direct,2024042802,30,39,10,17.41025641,0.333333333,3.051282051,,119,24.84,
Direct,2024043001,30,44,18,55.77272727,0.6,4.659090909,,205,63.68,
Direct,2024050201,30,44,14,26.25,0.466666667,3.386363636,,149,49.79,
Organic Search,2024040808,30,36,23,36.36111111,0.766666667,3.305555556,,119,46.21,
Organic Search,2024041308,30,35,19,48.8,0.633333333,3.4,,119,63.77,
Organic Search,2024041605,30,31,19,24.12903226,0.633333333,3.548387097,,110,65.93,
Organic Search,2024042001,30,37,21,46.64864865,0.7,3.972972973,,147,29.53,
Organic Search,2024042401,30,38,22,24.07894737,0.733333333,3.684210526,,140,56.61,
Organic Search,2024042501,30,39,21,39.30769231,0.7,3.948717949,,154,28.12,
Organic Search,2024042923,30,40,21,47.1,0.7,4.95,,198,65.08,
Organic Search,2024043000,30,38,21,52.15789474,0.7,3.526315789,,134,59.42,
Organic Search,2024050207,30,34,17,38.17647059,0.566666667,3.588235294,,122,77.4,
Organic Search,2024050208,30,34,22,39.35294118,0.733333333,4.235294118,,144,24.14,
Organic Search,2024050300,30,35,18,55.82857143,0.6,4.028571429,,141,23.42,
Organic Social,2024040607,30,40,16,33.15,0.533333333,4.125,,165,36.93,
Organic Social,2024041307,30,43,20,37.11627907,0.666666667,4.651162791,,200,35.7,
Organic Social,2024041505,30,36,20,63.44444444,0.666666667,6.166666667,,222,34.82,
Organic Social,2024041605,30,35,20,100.6285714,0.666666667,5.885714286,,206,74.38,
Organic Social,2024041803,30,41,19,50.07317073,0.633333333,4.390243902,,180,34.97,
Organic Social,2024042106,30,33,20,74.87878788,0.666666667,6.121212121,,202,36.32,
Organic Social,2024042203,30,39,22,68.1025641,0.733333333,4.41025641,,172,65.56,
Organic Social,2024042303,30,36,21,221.9722222,0.7,6.055555556,,218,46.98,
Organic Social,2024042403,30,41,18,116.2439024,0.6,4.170731707,,171,66.6,
Organic Social,2024042603,30,33,17,124.6363636,0.566666667,4.060606061,,134,23.92,
Organic Social,2024042902,30,38,22,29.55263158,0.733333333,5.315789474,,202,49.25,
Organic Social,2024043005,30,39,22,56.48717949,0.733333333,4.615384615,,180,22.02,
Organic Social,2024043006,30,41,22,49.2195122,0.733333333,5.365853659,,220,23.76,
Organic Social,2024050104,30,40,22,80.45,0.733333333,5.025,,201,74.39,
Referral,2024041208,30,34,25,103.4117647,0.833333333,5.676470588,,193,28.35,
Referral,2024041409,30,36,26,45.83333333,0.866666667,5.416666667,,195,51.95,
Referral,2024041622,30,34,21,193.6470588,0.7,5.588235294,,190,44.67,
Referral,2024042100,30,39,26,84.58974359,0.866666667,7.461538462,,291,40.84,
Referral,2024042408,30,36,25,72.08333333,0.833333333,6.055555556,,218,73.99,
Referral,2024042501,30,36,22,81.69444444,0.733333333,5.5,,198,21.31,
Referral,2024042901,30,33,21,91.09090909,0.7,6.939393939,,229,59.83,
Direct,2024040700,29,43,20,36.25581395,0.689655172,3.906976744,,168,77.8,
Direct,2024041002,29,34,15,45.58823529,0.517241379,3.823529412,,130,53.61,
Direct,2024041106,29,33,7,17.90909091,0.24137931,3.272727273,,108,76.21,
Direct,2024041308,29,35,15,47.31428571,0.517241379,3.6,,126,23.14,
Direct,2024041403,29,35,17,17.65714286,0.586206897,3.457142857,,121,45.13,
Direct,2024041802,29,36,11,21.05555556,0.379310345,3.527777778,,127,35.61,
Direct,2024042001,29,37,24,46.59459459,0.827586207,5.216216216,,193,63.85,
Direct,2024043007,29,38,14,33.81578947,0.482758621,4.026315789,,153,78.88,
Organic Search,2024040717,29,34,19,38.17647059,0.655172414,3.352941176,,114,35.39,
Organic Search,2024042112,29,40,21,63.9,0.724137931,5.55,,222,59.25,
Organic Search,2024042723,29,37,17,41.16216216,0.586206897,3.540540541,,131,31.89,
Organic Social,2024040601,29,42,19,54.61904762,0.655172414,5.095238095,,214,53.92,
Organic Social,2024040906,29,36,25,107.9166667,0.862068966,5.166666667,,186,47.84,
Organic Social,2024041804,29,39,15,60.15384615,0.517241379,3.641025641,,142,78.32,
Organic Social,2024042405,29,35,23,95.54285714,0.793103448,5.114285714,,179,56.51,
Organic Social,2024042504,29,36,21,64.80555556,0.724137931,4.861111111,,175,40.97,
Organic Social,2024042506,29,38,23,35.97368421,0.793103448,5.815789474,,221,26.85,
Organic Social,2024043004,29,40,18,42.55,0.620689655,4.775,,191,29.07,
Organic Social,2024050204,29,36,23,46.61111111,0.793103448,4.722222222,,170,33.52,
Referral,2024040715,29,32,24,74.71875,0.827586207,4.71875,,151,35.06,
Referral,2024041008,29,33,23,124.2424242,0.793103448,4.636363636,,153,71.04,
Referral,2024041109,29,32,21,153.9375,0.724137931,5.90625,,189,53.67,
Referral,2024041223,29,37,27,64.40540541,0.931034483,5.135135135,,190,51.4,
Referral,2024041317,29,34,21,74.55882353,0.724137931,5.529411765,,188,26.89,
Referral,2024041508,29,35,24,78.45714286,0.827586207,5.485714286,,192,71.61,
Referral,2024041608,29,35,23,99.68571429,0.793103448,4.314285714,,151,63.37,
Referral,2024041808,29,32,23,117.6875,0.793103448,4.09375,,131,24.06,
Referral,2024042609,29,33,20,59.3030303,0.689655172,5.303030303,,175,62.47,
Referral,2024050308,29,34,22,78.61764706,0.75862069,5.323529412,,181,52.61,
Direct,2024040801,28,36,14,93.08333333,0.5,4,,144,24.9,
Direct,2024041503,28,35,16,22.6,0.571428571,3.714285714,,130,47.5,
Direct,2024041507,28,34,17,13.35294118,0.607142857,3.588235294,,122,49.08,
Direct,2024042108,28,35,15,23,0.535714286,4.057142857,,142,29.95,
Direct,2024042602,28,32,19,26.1875,0.678571429,4.84375,,155,76.74,
Direct,2024042801,28,40,16,56.425,0.571428571,4.375,,175,71,
Direct,2024042809,28,39,14,27.35897436,0.5,4.205128205,,164,60.14,
Direct,2024043008,28,36,17,18.91666667,0.607142857,3.444444444,,124,47.74,
Organic Search,2024040710,28,33,22,59.96969697,0.785714286,4.363636364,,144,44.71,
Organic Search,2024040900,28,39,20,92.46153846,0.714285714,4.051282051,,158,59.06,
Organic Search,2024041502,28,35,22,38.11428571,0.785714286,3.742857143,,131,52.73,
Organic Search,2024041601,28,37,21,46.83783784,0.75,4.135135135,,153,23.74,
Organic Search,2024041807,28,34,15,17.82352941,0.535714286,3.264705882,,111,50.75,
Organic Search,2024042200,28,37,21,38.81081081,0.75,4.027027027,,149,68.38,
Organic Search,2024042508,28,36,21,50.83333333,0.75,4.666666667,,168,47.55,
Organic Search,2024042601,28,34,21,86.73529412,0.75,4.852941176,,165,23.12,
Organic Search,2024042700,28,38,18,32.86842105,0.642857143,3.894736842,,148,67.18,
Organic Search,2024042901,28,34,21,25.32352941,0.75,3.235294118,,110,32.08,
Organic Search,2024042906,28,33,19,32.90909091,0.678571429,3.848484848,,127,35.52,
Organic Social,2024040706,28,37,17,71.32432432,0.607142857,6.675675676,,247,29.88,
Organic Social,2024041705,28,34,19,55.61764706,0.678571429,4.647058824,,158,39.81,
Organic Social,2024041805,28,31,19,14.51612903,0.678571429,4.290322581,,133,65.41,
Organic Social,2024042707,28,37,19,22.48648649,0.678571429,3.486486486,,129,51.16,
Organic Social,2024042804,28,37,17,42.2972973,0.607142857,4.081081081,,151,32.29,
Organic Social,2024050203,28,36,16,37.19444444,0.571428571,4.388888889,,158,72.67,
Referral,2024040709,28,33,25,58.96969697,0.892857143,5.363636364,,177,72.77,
Referral,2024041202,28,33,20,48.51515152,0.714285714,4.909090909,,162,72.23,
Referral,2024041500,28,32,18,56.96875,0.642857143,5.09375,,163,34.33,
Referral,2024041708,28,29,25,104.9655172,0.892857143,7.172413793,,208,47.07,
Referral,2024041801,28,31,22,50.74193548,0.785714286,4.677419355,,145,79.1,
Referral,2024041901,28,37,21,65.45945946,0.75,6.027027027,,223,66.32,
Referral,2024041908,28,33,27,102.0606061,0.964285714,6.515151515,,215,21.63,
Referral,2024042117,28,31,25,110.0645161,0.892857143,6.322580645,,196,23.91,
Referral,2024042601,28,32,22,86.21875,0.785714286,6.96875,,223,47.84,
Referral,2024042800,28,36,21,49.41666667,0.75,4.638888889,,167,74.55,
Referral,2024042801,28,38,21,78,0.75,5.394736842,,205,52.32,
Referral,2024042810,28,37,20,49.43243243,0.714285714,4.648648649,,172,49.87,
Referral,2024043001,28,36,24,107.6944444,0.857142857,5.555555556,,200,26.33,
Direct,2024041003,27,32,21,117.4375,0.777777778,5.75,,184,59.41,
Direct,2024041204,27,33,14,25.06060606,0.518518519,5.151515152,,170,69.33,
Direct,2024041505,27,32,12,21.28125,0.444444444,3.40625,,109,42.83,
Direct,2024041703,27,35,18,26.17142857,0.666666667,4.571428571,,160,66.54,
Direct,2024042109,27,35,17,41.25714286,0.62962963,3.885714286,,136,77.87,
Direct,2024042307,27,33,18,62.48484848,0.666666667,4.636363636,,153,32.23,
Direct,2024042308,27,38,16,84,0.592592593,5.342105263,,203,51.4,
Direct,2024042710,27,38,23,55.13157895,0.851851852,3.368421053,,128,37.23,
Direct,2024042810,27,35,16,14.54285714,0.592592593,3.685714286,,129,67.57,
Direct,2024050202,27,36,16,27.69444444,0.592592593,4.888888889,,176,54.66,
Organic Search,2024040700,27,32,16,46.3125,0.592592593,4.28125,,137,58.07,
Organic Search,2024041107,27,30,17,37.13333333,0.62962963,3.366666667,,101,67.87,
Organic Search,2024041402,27,34,17,71.70588235,0.62962963,5,,170,43.76,
Organic Search,2024041503,27,34,20,33.26470588,0.740740741,3.5,,119,74.91,
Organic Search,2024041507,27,33,18,18,0.666666667,3.484848485,,115,51.98,
Organic Search,2024041703,27,32,20,34,0.740740741,3.96875,,127,29.48,
Organic Search,2024041803,27,32,19,19.21875,0.703703704,3.40625,,109,61.75,
Organic Search,2024042506,27,30,19,21.43333333,0.703703704,3.633333333,,109,67.6,
Organic Search,2024042609,27,32,18,49.15625,0.666666667,5.125,,164,39.01,
Organic Search,2024043001,27,32,13,74.25,0.481481481,4.59375,,147,71.43,
Organic Search,2024050306,27,30,20,73.83333333,0.740740741,4.066666667,,122,74.37,
Organic Social,2024041405,27,40,13,50.175,0.481481481,4.275,,171,36.61,
Organic Social,2024042103,27,33,18,46.27272727,0.666666667,6.303030303,,208,79.01,
Organic Social,2024042108,27,41,11,44.92682927,0.407407407,3.902439024,,160,28.44,
Organic Social,2024042204,27,38,22,77.57894737,0.814814815,5.552631579,,211,32.12,
Organic Social,2024042605,27,40,18,52.15,0.666666667,4.6,,184,31.05,
Organic Social,2024042806,27,43,13,50.97674419,0.481481481,3.558139535,,153,73.64,
Organic Social,2024042906,27,37,15,47.72972973,0.555555556,4.27027027,,158,59.26,
Referral,2024040807,27,32,22,58.875,0.814814815,4.625,,148,29.13,
Referral,2024041001,27,31,22,89.70967742,0.814814815,5.258064516,,163,46.42,
Referral,2024041509,27,34,22,42,0.814814815,3.852941176,,131,56.92,
Referral,2024042101,27,31,23,110.8064516,0.851851852,5.741935484,,178,25.01,
Referral,2024042307,27,33,25,45.12121212,0.925925926,5.03030303,,166,72.94,
Referral,2024042508,27,33,22,71.39393939,0.814814815,5.878787879,,194,68.22,
Referral,2024042701,27,33,24,84.15151515,0.888888889,7.484848485,,247,50.31,
Direct,2024040903,26,34,11,23,0.423076923,3.470588235,,118,78.03,
Direct,2024041402,26,34,13,62.73529412,0.5,3.588235294,,122,45.07,
Direct,2024041408,26,31,14,33.58064516,0.538461538,3.322580645,,103,79.05,
Direct,2024041504,26,33,17,33.54545455,0.653846154,3.545454545,,117,60.08,
Direct,2024042208,26,29,15,33.75862069,0.576923077,3.655172414,,106,58.08,
Direct,2024042702,26,30,13,42.8,0.5,4.333333333,,130,29.96,
Direct,2024043005,26,30,9,83.36666667,0.346153846,3.9,,117,72.92,
Direct,2024050310,26,41,15,15.75609756,0.576923077,3.512195122,,144,45.65,
Organic Search,2024040609,26,36,21,24.91666667,0.807692308,3.527777778,,127,29.73,
Organic Search,2024041007,26,40,21,53.325,0.807692308,4,,160,20.76,
Organic Search,2024041202,26,31,16,22.48387097,0.615384615,3.548387097,,110,53.59,
Organic Search,2024041204,26,30,15,61.63333333,0.576923077,3.766666667,,113,51.64,
Organic Search,2024041401,26,34,18,58.64705882,0.692307692,3.735294118,,127,63.16,
Organic Search,2024041408,26,29,16,48.20689655,0.615384615,3.551724138,,103,73.42,
Organic Search,2024041602,26,35,17,51.02857143,0.653846154,4.342857143,,152,24.76,
Organic Search,2024041806,26,33,18,43.78787879,0.692307692,4.818181818,,159,63.89,
Organic Search,2024041906,26,31,19,47.41935484,0.730769231,4.161290323,,129,31.24,
Organic Search,2024042709,26,30,15,38.36666667,0.576923077,4.033333333,,121,71.49,
Organic Search,2024043007,26,36,18,19.77777778,0.692307692,3.611111111,,130,69.14,
Organic Search,2024050307,26,29,19,48.93103448,0.730769231,3.551724138,,103,52.45,
Organic Social,2024040606,26,32,20,71.65625,0.769230769,6.25,,200,62.61,
Organic Social,2024041103,26,39,18,15.28205128,0.692307692,3.871794872,,151,38.86,
Organic Social,2024041903,26,43,16,23.30232558,0.615384615,3.697674419,,159,48.27,
Organic Social,2024042706,26,35,20,16.02857143,0.769230769,4.314285714,,151,69.3,
Organic Social,2024042803,26,41,14,44.68292683,0.538461538,4.195121951,,172,47.56,
Organic Social,2024050106,26,36,18,27.69444444,0.692307692,4.222222222,,152,41.47,
Referral,2024040601,26,33,19,77.51515152,0.730769231,6.636363636,,219,49.65,
Referral,2024040606,26,28,20,154.2857143,0.769230769,4.642857143,,130,69.69,
Referral,2024041108,26,29,21,133.2068966,0.807692308,6.413793103,,186,40.11,
Referral,2024041300,26,36,23,70.91666667,0.884615385,4.833333333,,174,30.43,
Referral,2024041602,26,32,19,60.28125,0.730769231,5.0625,,162,62.72,
Referral,2024041800,26,34,19,56.64705882,0.730769231,4.529411765,,154,69.56,
Referral,2024041902,26,33,13,48.87878788,0.5,4.060606061,,134,26.04,
Referral,2024042110,26,30,19,76.53333333,0.730769231,4.2,,126,34.39,
Referral,2024042201,26,31,21,74.29032258,0.807692308,5.419354839,,168,28.52,
Referral,2024042407,26,29,19,62.51724138,0.730769231,5.620689655,,163,40.88,
Referral,2024042502,26,29,17,60.20689655,0.653846154,5.344827586,,155,47.02,
Referral,2024042908,26,32,23,34.78125,0.884615385,3.96875,,127,64.93,
